feature,cls,db,density
VV-VH,flood (change detection),-11.625,0.0
VV-VH,flood (change detection),-11.375,0.0
VV-VH,flood (change detection),-11.125,0.0
VV-VH,flood (change detection),-10.875,0.0
VV-VH,flood (change detection),-10.625,0.0
VV-VH,flood (change detection),-10.375,0.0
VV-VH,flood (change detection),-10.125,0.0
VV-VH,flood (change detection),-9.875,0.0
VV-VH,flood (change detection),-9.625,0.0
VV-VH,flood (change detection),-9.375,0.0
VV-VH,flood (change detection),-9.125,0.0
VV-VH,flood (change detection),-8.875,0.0
VV-VH,flood (change detection),-8.625,0.0
VV-VH,flood (change detection),-8.375,0.0
VV-VH,flood (change detection),-8.125,0.0
VV-VH,flood (change detection),-7.875,0.0
VV-VH,flood (change detection),-7.625,0.0
VV-VH,flood (change detection),-7.375,0.0
VV-VH,flood (change detection),-7.125,0.0
VV-VH,flood (change detection),-6.875,0.0
VV-VH,flood (change detection),-6.625,0.0
VV-VH,flood (change detection),-6.375,0.0
VV-VH,flood (change detection),-6.125,0.0
VV-VH,flood (change detection),-5.875,0.0
VV-VH,flood (change detection),-5.625,0.0
VV-VH,flood (change detection),-5.375,0.0
VV-VH,flood (change detection),-5.125,0.0
VV-VH,flood (change detection),-4.875,0.0
VV-VH,flood (change detection),-4.625,0.0
VV-VH,flood (change detection),-4.375,0.0
VV-VH,flood (change detection),-4.125,2.0005601568439162e-05
VV-VH,flood (change detection),-3.875,0.0
VV-VH,flood (change detection),-3.625,4.0011203136878324e-05
VV-VH,flood (change detection),-3.375,0.00012003360941063497
VV-VH,flood (change detection),-3.125,0.00010002800784219582
VV-VH,flood (change detection),-2.875,0.00010002800784219582
VV-VH,flood (change detection),-2.625,0.0002600728203897091
VV-VH,flood (change detection),-2.375,0.00046012883607410076
VV-VH,flood (change detection),-2.125,0.0006001680470531749
VV-VH,flood (change detection),-1.875,0.000860240867442884
VV-VH,flood (change detection),-1.625,0.0019405433521385987
VV-VH,flood (change detection),-1.375,0.0028608010242868005
VV-VH,flood (change detection),-1.125,0.004221181930940663
VV-VH,flood (change detection),-0.875,0.007322050174048734
VV-VH,flood (change detection),-0.625,0.009942783979514263
VV-VH,flood (change detection),-0.375,0.014944184371624055
VV-VH,flood (change detection),-0.125,0.02134597687352459
VV-VH,flood (change detection),0.125,0.030988676829512264
VV-VH,flood (change detection),0.375,0.040051214340015205
VV-VH,flood (change detection),0.625,0.05259472652342656
VV-VH,flood (change detection),0.875,0.06675869243388148
VV-VH,flood (change detection),1.125,0.08336334173568599
VV-VH,flood (change detection),1.375,0.10036810306885928
VV-VH,flood (change detection),1.625,0.11821309966790701
VV-VH,flood (change detection),1.875,0.13445764814147962
VV-VH,flood (change detection),2.125,0.15670387708558398
VV-VH,flood (change detection),2.375,0.1772096186932341
VV-VH,flood (change detection),2.625,0.19443444164366022
VV-VH,flood (change detection),2.875,0.2089385027807786
VV-VH,flood (change detection),3.125,0.22490297283239308
VV-VH,flood (change detection),3.375,0.23632617132797185
VV-VH,flood (change detection),3.625,0.23546593046052894
VV-VH,flood (change detection),3.875,0.23164486056095707
VV-VH,flood (change detection),4.125,0.23034449645900854
VV-VH,flood (change detection),4.375,0.21355979674308806
VV-VH,flood (change detection),4.625,0.20051614452046573
VV-VH,flood (change detection),4.875,0.17686952346657064
VV-VH,flood (change detection),5.125,0.15878445964870164
VV-VH,flood (change detection),5.375,0.13237706557836193
VV-VH,flood (change detection),5.625,0.11251150322090185
VV-VH,flood (change detection),5.875,0.09418637218421158
VV-VH,flood (change detection),6.125,0.07486096106909934
VV-VH,flood (change detection),6.375,0.0587964630096427
VV-VH,flood (change detection),6.625,0.04787340455327492
VV-VH,flood (change detection),6.875,0.03675029008122274
VV-VH,flood (change detection),7.125,0.02816788700836234
VV-VH,flood (change detection),7.375,0.022146200936262152
VV-VH,flood (change detection),7.625,0.015104229184171569
VV-VH,flood (change detection),7.875,0.011383187292441884
VV-VH,flood (change detection),8.125,0.00834233585403913
VV-VH,flood (change detection),8.375,0.006261753290921458
VV-VH,flood (change detection),8.625,0.004241187532509102
VV-VH,flood (change detection),8.875,0.0033809466650662184
VV-VH,flood (change detection),9.125,0.0025407113991917736
VV-VH,flood (change detection),9.375,0.0017404873364542071
VV-VH,flood (change detection),9.625,0.0010402912815588364
VV-VH,flood (change detection),9.875,0.0006601848517584924
VV-VH,non-flooded land,-34.875,0.0
VV-VH,non-flooded land,-34.625,0.0
VV-VH,non-flooded land,-34.375,0.0
VV-VH,non-flooded land,-34.125,0.0
VV-VH,non-flooded land,-33.875,0.0
VV-VH,non-flooded land,-33.625,0.0
VV-VH,non-flooded land,-33.375,0.0
VV-VH,non-flooded land,-33.125,0.0
VV-VH,non-flooded land,-32.875,0.0
VV-VH,non-flooded land,-32.625,0.0
VV-VH,non-flooded land,-32.375,0.0
VV-VH,non-flooded land,-32.125,0.0
VV-VH,non-flooded land,-31.875,0.0
VV-VH,non-flooded land,-31.625,0.0
VV-VH,non-flooded land,-31.375,0.0
VV-VH,non-flooded land,-31.125,0.0
VV-VH,non-flooded land,-30.875,0.0
VV-VH,non-flooded land,-30.625,0.0
VV-VH,non-flooded land,-30.375,0.0
VV-VH,non-flooded land,-30.125,0.0
VV-VH,non-flooded land,-29.875,0.0
VV-VH,non-flooded land,-29.625,0.0
VV-VH,non-flooded land,-29.375,0.0
VV-VH,non-flooded land,-29.125,0.0
VV-VH,non-flooded land,-28.875,0.0
VV-VH,non-flooded land,-28.625,0.0
VV-VH,non-flooded land,-28.375,0.0
VV-VH,non-flooded land,-28.125,0.0
VV-VH,non-flooded land,-27.875,0.0
VV-VH,non-flooded land,-27.625,0.0
VV-VH,non-flooded land,-27.375,0.0
VV-VH,non-flooded land,-27.125,0.0
VV-VH,non-flooded land,-26.875,0.0
VV-VH,non-flooded land,-26.625,0.0
VV-VH,non-flooded land,-26.375,0.0
VV-VH,non-flooded land,-26.125,0.0
VV-VH,non-flooded land,-25.875,0.0
VV-VH,non-flooded land,-25.625,0.0
VV-VH,non-flooded land,-25.375,0.0
VV-VH,non-flooded land,-25.125,0.0
VV-VH,non-flooded land,-24.875,0.0
VV-VH,non-flooded land,-24.625,0.0
VV-VH,non-flooded land,-24.375,0.0
VV-VH,non-flooded land,-24.125,0.0
VV-VH,non-flooded land,-23.875,0.0
VV-VH,non-flooded land,-23.625,0.0
VV-VH,non-flooded land,-23.375,0.0
VV-VH,non-flooded land,-23.125,0.0
VV-VH,non-flooded land,-22.875,0.0
VV-VH,non-flooded land,-22.625,0.0
VV-VH,non-flooded land,-22.375,0.0
VV-VH,non-flooded land,-22.125,0.0
VV-VH,non-flooded land,-21.875,0.0
VV-VH,non-flooded land,-21.625,0.0
VV-VH,non-flooded land,-21.375,0.0
VV-VH,non-flooded land,-21.125,0.0
VV-VH,non-flooded land,-20.875,0.0
VV-VH,non-flooded land,-20.625,0.0
VV-VH,non-flooded land,-20.375,0.0
VV-VH,non-flooded land,-20.125,0.0
VV-VH,non-flooded land,-19.875,0.0
VV-VH,non-flooded land,-19.625,0.0
VV-VH,non-flooded land,-19.375,0.0
VV-VH,non-flooded land,-19.125,0.0
VV-VH,non-flooded land,-18.875,0.0
VV-VH,non-flooded land,-18.625,0.0
VV-VH,non-flooded land,-18.375,0.0
VV-VH,non-flooded land,-18.125,0.0
VV-VH,non-flooded land,-17.875,0.0
VV-VH,non-flooded land,-17.625,0.0
VV-VH,non-flooded land,-17.375,0.0
VV-VH,non-flooded land,-17.125,0.0
VV-VH,non-flooded land,-16.875,0.0
VV-VH,non-flooded land,-16.625,0.0
VV-VH,non-flooded land,-16.375,0.0
VV-VH,non-flooded land,-16.125,0.0
VV-VH,non-flooded land,-15.875,0.0
VV-VH,non-flooded land,-15.625,0.0
VV-VH,non-flooded land,-15.375,0.0
VV-VH,non-flooded land,-15.125,0.0
VV-VH,non-flooded land,-14.875,0.0
VV-VH,non-flooded land,-14.625,0.0
VV-VH,non-flooded land,-14.375,0.0
VV-VH,non-flooded land,-14.125,0.0
VV-VH,non-flooded land,-13.875,0.0
VV-VH,non-flooded land,-13.625,0.0
VV-VH,non-flooded land,-13.375,0.0
VV-VH,non-flooded land,-13.125,0.0
VV-VH,non-flooded land,-12.875,0.0
VV-VH,non-flooded land,-12.625,0.0
VV-VH,non-flooded land,-12.375,0.0
VV-VH,non-flooded land,-12.125,0.0
VV-VH,non-flooded land,-11.875,0.0
VV-VH,non-flooded land,-11.625,0.0
VV-VH,non-flooded land,-11.375,0.0
VV-VH,non-flooded land,-11.125,0.0
VV-VH,non-flooded land,-10.875,0.0
VV-VH,non-flooded land,-10.625,0.0
VV-VH,non-flooded land,-10.375,0.0
VV-VH,non-flooded land,-10.125,0.0
VV-VH,non-flooded land,-9.875,0.0
VV-VH,non-flooded land,-9.625,0.0
VV-VH,non-flooded land,-9.375,0.0
VV-VH,non-flooded land,-9.125,0.0
VV-VH,non-flooded land,-8.875,0.0
VV-VH,non-flooded land,-8.625,0.0
VV-VH,non-flooded land,-8.375,0.0
VV-VH,non-flooded land,-8.125,0.0
VV-VH,non-flooded land,-7.875,0.0
VV-VH,non-flooded land,-7.625,0.0
VV-VH,non-flooded land,-7.375,0.0
VV-VH,non-flooded land,-7.125,0.0
VV-VH,non-flooded land,-6.875,0.0
VV-VH,non-flooded land,-6.625,0.0
VV-VH,non-flooded land,-6.375,0.0
VV-VH,non-flooded land,-6.125,2.0719913390762028e-05
VV-VH,non-flooded land,-5.875,0.0
VV-VH,non-flooded land,-5.625,0.0
VV-VH,non-flooded land,-5.375,2.0719913390762028e-05
VV-VH,non-flooded land,-5.125,2.0719913390762028e-05
VV-VH,non-flooded land,-4.875,0.0
VV-VH,non-flooded land,-4.625,2.0719913390762028e-05
VV-VH,non-flooded land,-4.375,2.0719913390762028e-05
VV-VH,non-flooded land,-4.125,2.0719913390762028e-05
VV-VH,non-flooded land,-3.875,2.0719913390762028e-05
VV-VH,non-flooded land,-3.625,8.287965356304811e-05
VV-VH,non-flooded land,-3.375,0.0
VV-VH,non-flooded land,-3.125,2.0719913390762028e-05
VV-VH,non-flooded land,-2.875,8.287965356304811e-05
VV-VH,non-flooded land,-2.625,0.00010359956695381013
VV-VH,non-flooded land,-2.375,4.1439826781524056e-05
VV-VH,non-flooded land,-2.125,0.0
VV-VH,non-flooded land,-1.875,8.287965356304811e-05
VV-VH,non-flooded land,-1.625,0.00010359956695381013
VV-VH,non-flooded land,-1.375,0.00010359956695381013
VV-VH,non-flooded land,-1.125,0.00010359956695381013
VV-VH,non-flooded land,-0.875,0.0002486389606891443
VV-VH,non-flooded land,-0.625,0.00026935887407990636
VV-VH,non-flooded land,-0.375,0.00020719913390762027
VV-VH,non-flooded land,-0.125,0.0002279190472983823
VV-VH,non-flooded land,0.125,0.0003936783544244785
VV-VH,non-flooded land,0.375,0.0008080766222397191
VV-VH,non-flooded land,0.625,0.0008080766222397191
VV-VH,non-flooded land,0.875,0.0014503939373533418
VV-VH,non-flooded land,1.125,0.002051271425685441
VV-VH,non-flooded land,1.375,0.003004387441660494
VV-VH,non-flooded land,1.625,0.0037503043237279267
VV-VH,non-flooded land,1.875,0.005242138087862793
VV-VH,non-flooded land,2.125,0.006568212544871562
VV-VH,non-flooded land,2.375,0.009738359293658152
VV-VH,non-flooded land,2.625,0.01350938353077684
VV-VH,non-flooded land,2.875,0.019103760146282588
VV-VH,non-flooded land,3.125,0.02596205147862482
VV-VH,non-flooded land,3.375,0.03578329042584602
VV-VH,non-flooded land,3.625,0.04935483369679515
VV-VH,non-flooded land,3.875,0.06557852588176181
VV-VH,non-flooded land,4.125,0.08503452455568736
VV-VH,non-flooded land,4.375,0.11008489984511864
VV-VH,non-flooded land,4.625,0.1304111348814562
VV-VH,non-flooded land,4.875,0.16437107292891515
VV-VH,non-flooded land,5.125,0.18633418112312292
VV-VH,non-flooded land,5.375,0.2155285390907066
VV-VH,non-flooded land,5.625,0.235171016985149
VV-VH,non-flooded land,5.875,0.25605668968303713
VV-VH,non-flooded land,6.125,0.26915167494599873
VV-VH,non-flooded land,6.375,0.2683643182371498
VV-VH,non-flooded land,6.625,0.2620240247395766
VV-VH,non-flooded land,6.875,0.24553097368053
VV-VH,non-flooded land,7.125,0.23372062304779567
VV-VH,non-flooded land,7.375,0.20753065252187247
VV-VH,non-flooded land,7.625,0.1771138196642338
VV-VH,non-flooded land,7.875,0.15745062185640063
VV-VH,non-flooded land,8.125,0.13360200154363355
VV-VH,non-flooded land,8.375,0.1074949106712734
VV-VH,non-flooded land,8.625,0.08586332109131783
VV-VH,non-flooded land,8.875,0.06870723280376688
VV-VH,non-flooded land,9.125,0.054576251871267176
VV-VH,non-flooded land,9.375,0.04191638478951158
VV-VH,non-flooded land,9.625,0.033586979606425246
VV-VH,non-flooded land,9.875,0.02544405364385577
